"","NIF","rendicionCuentasID","tipoYNombre","cumple2013","cumple2014","cumple2015"
"5000","P3905300D",5791,"Ayuntamiento Polaciones","TRUE","TRUE","TRUE"
"5001","P3905400B",5792,"Ayuntamiento Polanco","TRUE","TRUE","TRUE"
"5002","P3905500I",5793,"Ayuntamiento Potes","TRUE","TRUE","TRUE"
"5003","P3905600G",5794,"Ayuntamiento Puente Viesgo","TRUE","TRUE","TRUE"
"5004","P3905700E",5795,"Ayuntamiento Ramales de la Victoria","TRUE","TRUE","TRUE"
"5005","P3905800C",5796,"Ayuntamiento Rasines","TRUE","TRUE","TRUE"
"5006","P3906000I",5798,"Ayuntamiento Reocín","TRUE","TRUE","TRUE"
"5007","P3906100G",5799,"Ayuntamiento Ribamontán al Mar","TRUE","TRUE","TRUE"
"5008","P3906200E",5800,"Ayuntamiento Ribamontán al Monte","TRUE","TRUE","TRUE"
"5009","P3906300C",5801,"Ayuntamiento Rionansa","TRUE","TRUE","TRUE"
"5010","P3906400A",5802,"Ayuntamiento Riotuerto","TRUE","TRUE","TRUE"
"5011","P3906500H",5803,"Ayuntamiento Las Rozas de Valdearroyo","TRUE","TRUE",NA
"5012","P3906600F",5804,"Ayuntamiento Ruente","TRUE","TRUE","TRUE"
"5013","P3906700D",5805,"Ayuntamiento Ruesga","TRUE","TRUE",NA
"5014","P3906800B",5806,"Ayuntamiento Ruiloba","TRUE","TRUE","TRUE"
"5015","P3906900J",5807,"Ayuntamiento San Felices de Buelna","TRUE",NA,NA
"5016","P3907100F",5809,"Ayuntamiento San Pedro del Romeral","TRUE",NA,"TRUE"
"5017","P3907200D",5810,"Ayuntamiento San Roque de Riomiera","TRUE","TRUE","TRUE"
"5018","P3907300B",5812,"Ayuntamiento Santa Cruz de Bezana","TRUE","TRUE",NA
"5019","P3907400J",5813,"Ayuntamiento Santa María de Cayón","TRUE","TRUE","TRUE"
"5020","P3907600E",5815,"Ayuntamiento Santillana del Mar","TRUE","TRUE","TRUE"
"5021","P3907700C",5816,"Ayuntamiento Santiurde de Reinosa","TRUE","TRUE","TRUE"
"5022","P3907800A",5817,"Ayuntamiento Santiurde de Toranzo","TRUE","TRUE","TRUE"
"5023","P3908000G",5811,"Ayuntamiento San Vicente de la Barquera","TRUE","TRUE","TRUE"
"5024","P3908100E",5819,"Ayuntamiento Saro","TRUE","TRUE","TRUE"
"5025","P3908200C",5820,"Ayuntamiento Selaya","TRUE","TRUE",NA
"5026","P3908300A",5821,"Ayuntamiento Soba","TRUE","TRUE","TRUE"
"5027","P3908400I",5822,"Ayuntamiento Solórzano","TRUE","TRUE","TRUE"
"5028","P3908500F",5823,"Ayuntamiento Suances","TRUE","TRUE","TRUE"
"5029","P3908600D",5824,"Ayuntamiento Los Tojos","TRUE","TRUE",NA
"5030","P3908800J",5826,"Ayuntamiento Tresviso","TRUE","TRUE",NA
"5031","P3908900H",5827,"Ayuntamiento Tudanca","TRUE","TRUE","TRUE"
"5032","P3909000F",5828,"Ayuntamiento Udías","TRUE","TRUE","TRUE"
"5033","P3909100D",5830,"Ayuntamiento Valdáliga","TRUE","TRUE",NA
"5034","P3909200B",5831,"Ayuntamiento Valdeolea","TRUE","TRUE",NA
"5035","P3909300J",5832,"Ayuntamiento Valdeprado del Río","TRUE","TRUE","TRUE"
"5036","P3909400H",5833,"Ayuntamiento Valderredible","TRUE","TRUE","TRUE"
"5037","P3909500E",5829,"Ayuntamiento Val de San Vicente","TRUE","TRUE","TRUE"
"5038","P3909600C",5835,"Ayuntamiento Vega de Liébana","TRUE","TRUE","TRUE"
"5039","P3909700A",5836,"Ayuntamiento Vega de Pas","TRUE","TRUE","TRUE"
"5040","P3909800I",5837,"Ayuntamiento Villacarriedo","TRUE","TRUE","TRUE"
"5041","P3909900G",5838,"Ayuntamiento Villaescusa","TRUE","TRUE","TRUE"
"5042","P3910000C",5839,"Ayuntamiento Villafufre","TRUE","TRUE",NA
"5043","P3910100A",5834,"Ayuntamiento Valle de Villaverde","TRUE","TRUE","TRUE"
"5044","P3910200I",5840,"Ayuntamiento Voto","TRUE","TRUE","TRUE"
"5045","P4000100J",5841,"Ayuntamiento Abades","TRUE","TRUE","TRUE"
"5046","P4000200H",5842,"Ayuntamiento Adrada de Pirón","TRUE","TRUE","TRUE"
"5047","P4000300F",5843,"Ayuntamiento Adrados","TRUE","TRUE","TRUE"
"5048","P4000400D",5844,"Ayuntamiento Aguilafuente","TRUE","TRUE","TRUE"
"5049","P4000500A",5845,"Ayuntamiento Alconada de Maderuelo","TRUE","TRUE",NA
"5050","P4000600I",5847,"Ayuntamiento Aldealcorvo","TRUE","TRUE",NA
"5051","P4000700G",5848,"Ayuntamiento Aldealengua de Pedraza","TRUE","TRUE","TRUE"
"5052","P4000800E",5849,"Ayuntamiento Aldealengua de Santa María","TRUE","TRUE",NA
"5053","P4000900C",5850,"Ayuntamiento Aldeanueva de la Serrezuela","TRUE","TRUE",NA
"5054","P4001200G",5846,"Ayuntamiento Aldea Real","TRUE","TRUE","TRUE"
"5055","P4001300E",5852,"Ayuntamiento Aldeasoña","TRUE","TRUE","TRUE"
"5056","P4001400C",5853,"Ayuntamiento Aldehorno","TRUE","TRUE",NA
"5057","P4001500J",5854,"Ayuntamiento Aldehuela del Codonal","TRUE","TRUE",NA
"5058","P4001700F",5855,"Ayuntamiento Aldeonte","TRUE","TRUE","TRUE"
"5059","P4001800D",5856,"Ayuntamiento Anaya","TRUE","TRUE","TRUE"
"5060","P4001900B",5857,"Ayuntamiento Añe","TRUE","TRUE","TRUE"
"5061","P4002100H",5858,"Ayuntamiento Arahuetes","TRUE","TRUE",NA
"5062","P4002200F",5859,"Ayuntamiento Arcones","TRUE","TRUE","TRUE"
"5063","P4002300D",5860,"Ayuntamiento Arevalillo de Cega","TRUE","TRUE","TRUE"
"5064","P4002400B",5861,"Ayuntamiento Armuña","TRUE","TRUE","TRUE"
"5065","P4002600G",5862,"Ayuntamiento Ayllón","TRUE","TRUE",NA
"5066","P4002800C",5863,"Ayuntamiento Barbolla","TRUE","TRUE","TRUE"
"5067","P4003100G",5865,"Ayuntamiento Bercial","TRUE","TRUE","TRUE"
"5068","P4003200E",5866,"Ayuntamiento Bercimuel","TRUE","TRUE",NA
"5069","P4003300C",5867,"Ayuntamiento Bernardos","TRUE","TRUE","TRUE"
"5070","P4003500H",5868,"Ayuntamiento Bernuy de Porreros","TRUE","TRUE","TRUE"
"5071","P4003600F",5869,"Ayuntamiento Boceguillas","TRUE",NA,NA
"5072","P4003700D",5870,"Ayuntamiento Brieva","TRUE","TRUE",NA
"5073","P4003800B",5871,"Ayuntamiento Caballar","TRUE","TRUE","TRUE"
"5074","P4003900J",5872,"Ayuntamiento Cabañas de Polendos","TRUE","TRUE","TRUE"
"5075","P4004000H",5873,"Ayuntamiento Cabezuela","TRUE","TRUE",NA
"5076","P4004400J",5876,"Ayuntamiento Cantalejo","TRUE","TRUE","TRUE"
"5077","P4004500G",5877,"Ayuntamiento Cantimpalos","TRUE","TRUE","TRUE"
"5078","P4004700C",5878,"Ayuntamiento Carbonero el Mayor","TRUE","TRUE","TRUE"
"5079","P4004800A",5879,"Ayuntamiento Carrascal del Río","TRUE","TRUE","TRUE"
"5080","P4005000G",5880,"Ayuntamiento Casla","TRUE","TRUE","TRUE"
"5081","P4005100E",5881,"Ayuntamiento Castillejo de Mesleón","TRUE","TRUE","TRUE"
"5082","P4005300A",5882,"Ayuntamiento Castro de Fuentidueña","TRUE","TRUE","TRUE"
"5083","P4005400I",5883,"Ayuntamiento Castrojimeno","TRUE","TRUE","TRUE"
"5084","P4005500F",5884,"Ayuntamiento Castroserna de Abajo","TRUE","TRUE","TRUE"
"5085","P4005700B",5885,"Ayuntamiento Castroserracín","TRUE","TRUE","TRUE"
"5086","P4005800J",5886,"Ayuntamiento Cedillo de la Torre","TRUE","TRUE","TRUE"
"5087","P5304801C",182,"Ayuntamiento Callosa d'en Sarrià","TRUE","TRUE","TRUE"
"5088","P5312101H",258,"Ayuntamiento Santa Pola","TRUE","TRUE","TRUE"
"5089","P5410402A",313,"Ayuntamiento El Ejido","TRUE",NA,NA
"5090","P5410403I",312,"Ayuntamiento Dalías","TRUE",NA,NA
"5091","P5490001D",288,"Ayuntamiento Almería","TRUE",NA,NA
"5092","P5600602F",631,"Ayuntamiento Alburquerque","TRUE","TRUE",NA
"5093","P5601501I",640,"Ayuntamiento Badajoz","TRUE",NA,NA
"5094","P5602301C",648,"Ayuntamiento Cabeza del Buey","TRUE","TRUE","TRUE"
"5095","P5612702J",754,"Ayuntamiento Talarrubias","TRUE","TRUE",NA
"5096","P5702001H",814,"Ayuntamiento Esporles","TRUE","TRUE","TRUE"
"5097","P5705601B",850,"Ayuntamiento Santa María del Camí","TRUE","TRUE","TRUE"
"5098","P5800901J",868,"Ayuntamiento Argentona","TRUE","TRUE","TRUE"
"5099","P5804301I",904,"Ayuntamiento Capellades","TRUE","TRUE",NA
"5100","P5805501C",917,"Ayuntamiento Castelldefels","TRUE","TRUE",NA
"5101","P5806603F",927,"Ayuntamiento Centelles","TRUE","TRUE","TRUE"
"5102","P5807206G",935,"Ayuntamiento Cornellà de Llobregat","TRUE","TRUE",NA
"5103","P5808501J",949,"Ayuntamiento Franqueses del Vallès","TRUE","TRUE",NA
"5104","P5809005A",954,"Ayuntamiento Gelida","TRUE","TRUE","TRUE"
"5105","P5809506H",959,"Ayuntamiento Granollers","TRUE","TRUE",NA
"5106","P5810102C",965,"Ayuntamiento Igualada","TRUE","TRUE",NA
"5107","P5811301J",978,"Ayuntamiento Martorell","TRUE","TRUE",NA
"5108","P5812301I",989,"Ayuntamiento Mollet del Vallès","TRUE","TRUE","TRUE"
"5109","P5814001C",1004,"Ayuntamiento Navàs","TRUE","TRUE","TRUE"
"5110","P5816203C",1026,"Ayuntamiento Pineda de Mar","TRUE","TRUE","TRUE"
"5111","P5816501J",1029,"Ayuntamiento Pobla de Lillet","TRUE","TRUE","TRUE"
"5112","P5817101H",1037,"Ayuntamiento Premià de Mar","TRUE",NA,NA
"5113","P5817402J",1039,"Ayuntamiento Puig-Reig","TRUE","TRUE",NA
"5114","P5817902I",1044,"Ayuntamiento Ripollet","TRUE","TRUE","TRUE"
"5115","P5818307J",1047,"Ayuntamiento Rubí","TRUE",NA,NA
"5116","P5818608A",1050,"Ayuntamiento Sabadell","TRUE","TRUE","TRUE"
"5117","P5819501G",1056,"Ayuntamiento Sant Andreu de la Barca","TRUE","TRUE","TRUE"
"5118","P5820701J",1068,"Ayuntamiento Sant Esteve Sesrovires","TRUE",NA,NA
"5119","P5821303D",1166,"Ayuntamiento Vilassar de Dalt","TRUE","TRUE",NA
"5120","P5822501B",1077,"Ayuntamiento Sant Joan de Vilatorrada","TRUE","TRUE","TRUE"
"5121","P5823001B",1036,"Ayuntamiento Premià de Dalt","TRUE","TRUE",NA
"5122","P5824501J",1109,"Ayuntamiento Santa Coloma de Gramenet","TRUE","TRUE","TRUE"
"5123","P5826601F",929,"Ayuntamiento Cerdanyola del Vallès","TRUE",NA,NA
"5124","P5826803H",928,"Ayuntamiento Cercs","TRUE","TRUE",NA
"5125","P5827901I",1139,"Ayuntamiento Terrassa","TRUE",NA,NA
"5126","P5828402G",1142,"Ayuntamiento Tordera","TRUE","TRUE","TRUE"
"5127","P5829001F",1148,"Ayuntamiento Ullastrell","TRUE","TRUE",NA
"5128","P5829903C",1156,"Ayuntamiento Vic","TRUE","TRUE","TRUE"
"5129","P5830603F",1160,"Ayuntamiento Vilafranca del Penedés","TRUE",NA,NA
"5130","P5830802D",1165,"Ayuntamiento Vilanova i la Geltrú","TRUE","TRUE",NA
"5131","P5831001B",1164,"Ayuntamiento Vilanova del Vallès","TRUE","TRUE","TRUE"
"5132","P5831301F",1021,"Ayuntamiento Palma de Cervelló","TRUE","TRUE",NA
"5133","P5890051E",879,"Ayuntamiento Barcelona","TRUE","TRUE",NA
"5134","P6060001B",1729,"Ayuntamiento Torrejoncillo","TRUE","TRUE","TRUE"
"5135","P6100403B",1762,"Ayuntamiento Algeciras","TRUE","TRUE",NA
"5136","P6208901F",1882,"Ayuntamiento Peñíscola","TRUE",NA,NA
"5137","P6306101D",1999,"Ayuntamiento Pedro Muñoz","TRUE",NA,NA
"5138","P6327901B",2028,"Ayuntamiento Valenzuela de Calatrava","TRUE","TRUE",NA
"5139","P6405501E",2094,"Ayuntamiento Priego de Córdoba","TRUE","TRUE",NA
"5140","P6700901I",2457,"Ayuntamiento Arbúcies","TRUE","TRUE","TRUE"
"5141","P6702501E",2468,"Ayuntamiento Bisbal d'Empordà","TRUE",NA,NA
"5142","P6704901E",2489,"Ayuntamiento Cassà de la Selva","TRUE",NA,NA
"5143","P6708502G",2523,"Ayuntamiento Girona","TRUE","TRUE",NA
"5144","P6709601F",2533,"Ayuntamiento Llagostera","TRUE","TRUE","TRUE"
"5145","P6709903F",2536,"Ayuntamiento Llançà","TRUE","TRUE","TRUE"
"5146","P6710101D",2538,"Ayuntamiento Llívia","TRUE",NA,NA
"5147","P6710203H",2539,"Ayuntamiento Lloret de Mar","TRUE","TRUE","TRUE"
"5148","P6712106A",2556,"Ayuntamiento Olot","TRUE","TRUE","TRUE"
"5149","P6712404J",2559,"Ayuntamiento Palafrugell","TRUE","TRUE","TRUE"
"5150","P6715001A",2580,"Ayuntamiento Puigcerdà","TRUE","TRUE",NA
"5151","P6717002G",2600,"Ayuntamiento Sant Feliu de Guíxols","TRUE","TRUE","TRUE"
"5152","P6717701D",2606,"Ayuntamiento Sant Joan de les Abadesses","TRUE","TRUE","TRUE"
"5153","P6800408D",2674,"Ayuntamiento Albolote","TRUE",NA,NA
"5154","P6801806H",2686,"Ayuntamiento Almuñécar","TRUE",NA,NA
"5155","P6810001E",2755,"Ayuntamiento Huéscar","TRUE","TRUE",NA
"5156","P6810202I",2757,"Ayuntamiento Huétor Tájar","TRUE","TRUE","TRUE"
"5157","P6814202E",2787,"Ayuntamiento Motril","TRUE",NA,NA
"5158","P6902701I",2859,"Ayuntamiento Almonacid de Zorita","TRUE","TRUE","TRUE"
"5159","P6915501H",2946,"Ayuntamiento Guadalajara","TRUE","TRUE",NA
"5160","P6920201H",2979,"Ayuntamiento Marchamalo","TRUE","TRUE","TRUE"
"5161","P6931601F",3065,"Ayuntamiento Tamajón","TRUE","TRUE","TRUE"
"5162","P7100201H",3216,"Ayuntamiento Aljaraque","TRUE",NA,NA
"5163","P7101001A",3224,"Ayuntamiento Ayamonte","TRUE",NA,NA
"5164","P7206801H",3339,"Ayuntamiento Benabarre","TRUE","TRUE","TRUE"
"5165","P7211501G",3364,"Ayuntamiento Castejón de Sos","TRUE","TRUE","TRUE"
"5166","P7231502A",3469,"Ayuntamiento Tamarite de Litera","TRUE","TRUE",NA
"5167","P7504101B",3834,"Ayuntamiento Artesa de Segre","TRUE","TRUE","TRUE"
"5168","P7506001B",3849,"Ayuntamiento Bellver de Cerdanya","TRUE","TRUE","TRUE"
"5169","P7507001A",3854,"Ayuntamiento Borges Blanques","TRUE","TRUE",NA
"5170","P7514301F",3906,"Ayuntamiento Ivars  d'Urgell","TRUE","TRUE",NA
"5171","P7514601I",3904,"Ayuntamiento Isona i Conca Dellà","TRUE","TRUE",NA
"5172","P7515001A",3910,"Ayuntamiento Juneda","TRUE","TRUE","TRUE"
"5173","P7520001D",3868,"Ayuntamiento Cervera","TRUE","TRUE",NA
"5174","P7521501B",3959,"Ayuntamiento Ponts","TRUE","TRUE","TRUE"
"5175","P7525201E",3987,"Ayuntamiento Seu d'Urgell","TRUE","TRUE","TRUE"
"5176","P7525702B",3990,"Ayuntamiento Solsona","TRUE",NA,NA
"5177","P7526101F",3992,"Ayuntamiento Sort","TRUE","TRUE",NA
"5178","P7560001E",3917,"Ayuntamiento Lleida","TRUE","TRUE",NA
"5179","P7590006H",3956,"Ayuntamiento Pobla de Segur","TRUE","TRUE","TRUE"
"5180","P7706503E",4271,"Ayuntamiento Vilalba","TRUE","TRUE","TRUE"
"5181","P7803101J",4304,"Ayuntamiento Cadalso de los Vidrios","TRUE","TRUE","TRUE"
"5182","P7804901B",4324,"Ayuntamiento Coslada","TRUE",NA,NA
"5183","P7808502D",4357,"Ayuntamiento Miraflores de la Sierra","TRUE","TRUE","TRUE"
"5184","P7900801G",4461,"Ayuntamiento Alhaurín el Grande","TRUE","TRUE",NA
"5185","P7901502J",4468,"Ayuntamiento Antequera","TRUE",NA,NA
"5186","P7901702F",4470,"Ayuntamiento Archidona","TRUE",NA,NA
"5187","P7901801F",4471,"Ayuntamiento Ardales","TRUE",NA,NA
"5188","P7904201F",4495,"Ayuntamiento Coín","TRUE","TRUE",NA
"5189","P7909104G",4544,"Ayuntamiento Torrox","TRUE","TRUE",NA
"5190","P7910301F",4543,"Ayuntamiento Torremolinos","TRUE","TRUE",NA
"5191","P8003006G",4585,"Ayuntamiento Murcia","TRUE","TRUE",NA
"5192","P8003502E",4590,"Ayuntamiento San Javier","TRUE","TRUE","TRUE"
"5193","P8202002E",4889,"Ayuntamiento O Carballiño","TRUE","TRUE","TRUE"
"5194","P8260001F",4921,"Ayuntamiento Ourense","TRUE","TRUE","TRUE"
"5195","P8303202I",4994,"Ayuntamiento Laviana","TRUE","TRUE","TRUE"
"5196","P8306001B",5022,"Ayuntamiento San Martín del Rey Aurelio","TRUE","TRUE","TRUE"
"5197","P8307602F",5038,"Ayuntamiento Villaviciosa","TRUE","TRUE","TRUE"
"5198","P8412001C",5128,"Ayuntamiento Palencia","TRUE","TRUE","TRUE"
"5199","P8501602J",5242,"Ayuntamiento Pájara","TRUE",NA,NA
"5200","P8600004I",5284,"Ayuntamiento A Illa de Arousa","TRUE","TRUE",NA
"5201","P8600802F",5269,"Ayuntamiento Cangas","TRUE",NA,NA
"5202","P8602901D",5290,"Ayuntamiento Moaña","TRUE","TRUE","TRUE"
"5203","P8605706D",5318,"Ayuntamiento Vigo","TRUE","TRUE","TRUE"
"5204","P8660001B",5321,"Ayuntamiento Vilagarcía de Arousa","TRUE","TRUE","TRUE"
"5205","P8704603C",5366,"Ayuntamiento Béjar","TRUE","TRUE","TRUE"
"5206","P8727601J",5579,"Ayuntamiento Salamanca","TRUE","TRUE","TRUE"
"5207","P8801501A",5700,"Ayuntamiento Garachico","TRUE","TRUE","TRUE"
"5208","P8801801E",5703,"Ayuntamiento La Guancha","TRUE","TRUE","TRUE"
"5209","Q0300619D",255,"Ayuntamiento San Vicente del Raspeig/Sant Vicent del Raspeig","TRUE","TRUE","TRUE"
"5210","Q0600488A",694,"Ayuntamiento Hornachos","TRUE","TRUE","TRUE"
"5211","Q0600512H",758,"Ayuntamiento Torre de Miguel Sesmero","TRUE","TRUE","TRUE"
"5212","Q0600513F",787,"Ayuntamiento Zahínos","TRUE",NA,NA
"5213","Q0600536G",765,"Ayuntamiento Valdelacalzada","TRUE","TRUE","TRUE"
"5214","Q0600545H",784,"Ayuntamiento Villar del Rey","TRUE","TRUE","TRUE"
"5215","Q0600548B",677,"Ayuntamiento Fuente de Cantos","TRUE","TRUE","TRUE"
"5216","Q0801196G",1112,"Ayuntamiento Santa Eulàlia de Ronçana","TRUE","TRUE",NA
"5217","Q0801372D",952,"Ayuntamiento Garriga","TRUE","TRUE","TRUE"
"5218","Q0801629G",1114,"Ayuntamiento Santa Margarida de Montbui","TRUE","TRUE",NA
"5219","Q1100538F",1789,"Ayuntamiento Rota","TRUE",NA,NA
"5220","Q1300314J",2022,"Ayuntamiento Tomelloso","TRUE","TRUE",NA
"5221","Q1400469A",2099,"Ayuntamiento Santa Eufemia","TRUE","TRUE",NA
"5222","Q1400494I",2042,"Ayuntamiento Alcaracejos","TRUE","TRUE",NA
"5223","Q1400520A",2052,"Ayuntamiento Cabra","TRUE","TRUE",NA
"5224","Q1400529B",2088,"Ayuntamiento Palma del Río","TRUE","TRUE","TRUE"
"5225","Q1400532F",2077,"Ayuntamiento Lucena","TRUE",NA,NA
"5226","Q1400575E",2045,"Ayuntamiento Añora","TRUE","TRUE",NA
"5227","Q1500359C",2133,"Ayuntamiento Carballo","TRUE",NA,NA
"5228","Q1700569E",2638,"Ayuntamiento Torroella de Montgrí","TRUE","TRUE",NA
"5229","Q1700601F",2484,"Ayuntamiento Campllong","TRUE","TRUE","TRUE"
"5230","Q1800651J",2746,"Ayuntamiento Granada","TRUE",NA,NA
"5231","Q1800659C",2782,"Ayuntamiento Montefrío","TRUE","TRUE","TRUE"
"5232","Q2200677I",3313,"Ayuntamiento Almudévar","TRUE","TRUE","TRUE"
"5233","Q2500413F",3927,"Ayuntamiento Mollerussa","TRUE","TRUE","TRUE"
"5234","Q2801451B",4390,"Ayuntamiento Quijorna","TRUE","TRUE","TRUE"
"5235","Q3300354B",5017,"Ayuntamiento Ribadesella","TRUE","TRUE",NA
"5236","Q3500369H",5244,"Ayuntamiento Puerto del Rosario","TRUE","TRUE","TRUE"
"5237","Q3600386A",5285,"Ayuntamiento Lalín","TRUE","TRUE","TRUE"
"5238","Q3600412E",5265,"Ayuntamiento Bueu","TRUE","TRUE",NA
"5239","Q3800483D",5705,"Ayuntamiento Güímar","TRUE","TRUE","TRUE"
"5240","Q3800489A",5696,"Ayuntamiento Candelaria","TRUE","TRUE","TRUE"
"5241","Q3900793E",5759,"Ayuntamiento Castro-Urdiales","TRUE","TRUE",NA
"5242","Q6455044E",2041,"Ayuntamiento Aguilar de la Frontera","TRUE","TRUE",NA
"5243","Q7355012A",3500,"Ayuntamiento Andújar","TRUE","TRUE",NA
"5244","Q7750007B",4238,"Ayuntamiento Monforte de Lemos","TRUE","TRUE","TRUE"
"5245","Q8755008C",5436,"Ayuntamiento Espeja","TRUE","TRUE","TRUE"
"5246","V06444293",641,"Ayuntamiento Barcarrota","TRUE","TRUE","TRUE"
"5247","V06446736",635,"Ayuntamiento Almendral","TRUE","TRUE",NA
"5248","V06539720",679,"Ayuntamiento Fuente del Maestre","TRUE","TRUE","TRUE"
"5249","V06630743",680,"Ayuntamiento Fuentes de León","TRUE","TRUE","TRUE"
"5250","V08706194",1167,"Ayuntamiento Vilassar de Mar","TRUE","TRUE","TRUE"
"5251","V08901910",1065,"Ayuntamiento Sant Cugat del Vallès","TRUE","TRUE",NA
"5252","V14117444",2058,"Ayuntamiento Castro del Río","TRUE","TRUE",NA
"5253","V14431282",2056,"Ayuntamiento La Carlota","TRUE","TRUE",NA
"5254","V23032394",3549,"Ayuntamiento Linares","TRUE","TRUE",NA
"5255","A05156799",8165,"Diputación Provincial Avila","TRUE","TRUE",NA
"5256","A06025175",8191,"Diputación Provincial Badajoz","TRUE",NA,NA
"5257","A07837602",8232,"Consejo Insular Consejo Insular de Ibiza","TRUE","TRUE","TRUE"
"5258","A09492182",8289,"Diputación Provincial Burgos","TRUE","TRUE",NA
"5259","A10063063",8321,"Diputación Provincial Cáceres","TRUE","TRUE",NA
"5260","A11768546",8358,"Mancomunidad Comarca de Campo de Gibraltar","TRUE","TRUE",NA
"5261","A12828042",8361,"Diputación Provincial Castellón","TRUE",NA,NA
"5262","A22000095",8601,"Mancomunidad Forestal Ansó-Fago","TRUE","TRUE","TRUE"
"5263","A24219842",8614,"Diputación Provincial León","TRUE","TRUE",NA
"5264","A26313403",9248,"Ayuntamiento Arnedo","TRUE","TRUE","TRUE"
"5265","A27292697",8704,"Diputación Provincial Lugo","TRUE","TRUE",NA
"5266","A29407137",8751,"Diputación Provincial Málaga","TRUE",NA,NA
"5267","A38267779",8948,"Cabildo Insular de El Hierro","TRUE","TRUE",NA
"5268","A40002230",5992,"Ayuntamiento Riaza","TRUE","TRUE","TRUE"
"5269","A40134058",5909,"Ayuntamiento El Espinar","TRUE",NA,NA
"5270","A40204190",6015,"Ayuntamiento Segovia","TRUE","TRUE","TRUE"
"5271","A40226664",5927,"Ayuntamiento Grajera","TRUE","TRUE","TRUE"
"5272","A44182525",6713,"Ayuntamiento Teruel","TRUE","TRUE","TRUE"
"5273","A44198257",6526,"Ayuntamiento Aguaviva","TRUE",NA,NA
"5274","A45289089",6957,"Ayuntamiento Los Yébenes","TRUE","TRUE","TRUE"
"5275","A45314820",6926,"Ayuntamiento Toledo","TRUE","TRUE",NA
"5276","A45481652",6923,"Ayuntamiento Talavera de la Reina","TRUE","TRUE","TRUE"
"5277","A45549649",6789,"Ayuntamiento Camarena","TRUE","TRUE","TRUE"
"5278","A45579778",6880,"Ayuntamiento Ontígola","TRUE","TRUE",NA
"5279","A45693801",6919,"Ayuntamiento Seseña","TRUE","TRUE",NA
"5280","A46029716",7070,"Ayuntamiento Cullera","TRUE","TRUE","TRUE"
"5281","A46318416",7212,"Ayuntamiento Valencia","TRUE","TRUE",NA
"5282","A46652210",7127,"Ayuntamiento Moncada","TRUE","TRUE","TRUE"
"5283","A46708574",7205,"Ayuntamiento Torrent","TRUE","TRUE",NA
"5284","A46742177",7040,"Ayuntamiento Buñol","TRUE","TRUE",NA
"5285","A47019336",7304,"Ayuntamiento Laguna de Duero","TRUE","TRUE","TRUE"
"5286","A47535414",9154,"Diputación Provincial Valladolid","TRUE","TRUE",NA
"5287","A47561642",7408,"Ayuntamiento Valladolid","TRUE",NA,NA
"5288","A49137185",7586,"Ayuntamiento Benavente","TRUE","TRUE","TRUE"
"5289","A49237928",9187,"Diputación Provincial Zamora","TRUE","TRUE",NA
"5290","A50477256",9213,"Diputación Provincial Zaragoza","TRUE","TRUE",NA
"5291","A50526268",8109,"Ayuntamiento Zuera","TRUE","TRUE",NA
"5292","A50550672",7921,"Ayuntamiento Figueruelas","TRUE","TRUE","TRUE"
"5293","A50569763",7824,"Ayuntamiento Alagón","TRUE","TRUE","TRUE"
"5294","A50717131",7911,"Ayuntamiento Ejea de los Caballeros","TRUE","TRUE","TRUE"
"5295","A50760289",7939,"Ayuntamiento Illueca","TRUE","TRUE","TRUE"
"5296","A50850239",8098,"Ayuntamiento Villanueva de Gállego","TRUE","TRUE","TRUE"
"5297","A53726741",8136,"Diputación Provincial Alicante","TRUE","TRUE",NA
"5298","A57383705",8233,"Consejo Insular Consell Insular de Mallorca","TRUE",NA,"TRUE"
"5299","A76051028",8894,"Cabildo Insular de Gran Canaria","TRUE","TRUE",NA
"5300","A76069277",8893,"Cabildo Insular de Fuerteventura","TRUE","TRUE",NA
"5301","A76517754",8949,"Cabildo Insular de La Gomera","TRUE","TRUE","TRUE"
"5302","A82634353",9251,"Ayuntamiento Arroyomolinos","TRUE","TRUE","TRUE"
"5303","A96029483",9121,"Diputación Provincial Valencia","TRUE","TRUE",NA
"5304","A96165998",7180,"Ayuntamiento Sagunto/Sagunt","TRUE","TRUE","TRUE"
"5305","A96281621",7126,"Ayuntamiento Mogente/Moixent","TRUE","TRUE","TRUE"
"5306","A96310891",9145,"Mancomunidad La Vall d'Albaida","TRUE","TRUE","TRUE"
"5307","A96675541",7136,"Ayuntamiento Novelé/Novetlè","TRUE","TRUE","TRUE"
"5308","A96811575",7046,"Ayuntamiento Carcaixent","TRUE","TRUE","TRUE"
"5309","A96814355",7223,"Ayuntamiento Xàtiva","TRUE","TRUE","TRUE"
"5310","A96871538",7000,"Ayuntamiento Alzira","TRUE","TRUE","TRUE"
"5311","A97040869",7167,"Ayuntamiento Rafelbuñol/Rafelbunyol","TRUE","TRUE","TRUE"
"5312","A97115059",7125,"Ayuntamiento Mislata","TRUE","TRUE","TRUE"
"5313","A97278550",7030,"Ayuntamiento Benisanó","TRUE",NA,NA
"5314","A97285506",6976,"Ayuntamiento Alboraya","TRUE","TRUE",NA
"5315","A97767032",7088,"Ayuntamiento Gandia","TRUE","TRUE",NA
"5316","A98004989",7064,"Ayuntamiento Chiva","TRUE","TRUE",NA
"5317","A99005530",7968,"Ayuntamiento Mallén","TRUE","TRUE","TRUE"
